10015093	1019469
2118053	1261844
1154098	1000251
2008951	1000591
6679702	1000591
6682384	1000591
1330318	1000591
6646693	1000591
1290058	1000591
1274776	1000591
1234868	1000591
2146478	1000591
1285988	1000591
6671209	1000591
1234869	1000591
2069883	1025718
1123861	1000982
1244077	1001332
6807139	1026251
2096903	1027439
6818331	1035181
1040556	1053274
2069516	3656
1283451	1246242
1049019	1246242
1291500	1246260
1273947	1246260
6716775	1246260
6766491	1246286
6771721	1246286
1064736	1246295
1082061	1246313
1268257	1246335
1053030	1246339
1131948	1246367
6709794	1246457
2121370	1246464
1008429	1246464
1095064	1246464
2127046	1246464
6815082	1246464
6800593	4224
2040851	1001531
1028799	1246464
2175040	1246478
2022287	1246515
1003916	1246524
6854601	1246573
1231591	1246573
1301894	1001531
1150309	1246573
1078280	4616
2048508	1261844
1319351	1001531
1234864	1001531
1341939	1001531
2070831	1001531
10142352	6616477
6854385	1246573
2076669	1246573
1296857	1001531
2081927	1001531
2041091	1246573
1084438	1246573
2150205	1246573
6634975	1246573
6603887	1246573
1070123	1246573
2130939	1246573
1307459	1246573
1246991	1246573
1115465	1246573
6829508	1246573
2017286	1246645
1011347	1246667
1254204	1246667
1011637	1246667
1342313	1246667
1289286	1246667
1312177	1246667
2120130	1246667
2050737	1246667
1092553	1246667
6690326	1246667
6687238	1246667
6712462	1246667
6736140	6803104
1244076	1001332
6696485	1004077
6966563	1004077
6968298	1004077
6968299	1004077
6968300	1004077
6781151	1261844
1029577	393
1082404	393
1161810	1015636
6968301	1004077
6968302	1004077
6968303	1004077
1032290	2116511
6968305	1004077
6968304	1004077
1007691	6834637
7014302	1004077
7007381	1004077
6774632	1004077
2049735	1004077
1263279	1004077
7005125	1004077
7033969	1004077
9923298	1004077
9938537	1004077
7017743	1004077
7019658	1004077
9930706	1004077
7027898	1004077
1108268	1004077
10003254	1004077
10003494	1004077
10056170	1004077
2077861	1004079
1183424	1004079
6656142	1004079
6980410	1004079
6852165	1004079
6945813	1004079
6945808	1004079
6945805	1004079
7013176	1247965
1278787	1015636
1318459	6851474
	1259224
1319828	1004079
9963069	1207061
	1207061
6954049	1004079
1206698	1004079
6792928	1004347
1206699	1004079
1202250	1004079
6954238	1004079
1123836	1004079
6679116	1004079
2036934	1261844
10141176	6624545
9937609	946
6856885	2089810
6963827	1004079
6957908	1004079
6801220	1004079
6938430	1004079
6938595	1004079
6975467	1004079
6949788	1004079
6967951	1004079
1128050	1004079
6654427	1004079
6916305	1004079
6772380	1004079
6965596	1004079
6967593	1004079
6986154	1004079
6859682	1004079
6975365	1004079
1123267	1004079
10282765	1012077
6889654	1244705
2077269	1004079
1283735	1004079
1002140	1005820
2140527	1018340
1000434	1000518
6762782	1004997
1109257	1004258
1077914	1029830
1323045	1052430
1303926	1063336
2139271	1241121
10316551	10316488
1004454	1192
2056107	1330799
	6851474
1111178	5810
1024538	1000024
1006210	1000024
1200827	1171610
1231770	1247965
1090568	6851474
1040363	1009552
1021157	1000024
1013626	1000024
1237681	1000052
1298300	1000052
2000424	1000088
2280040	1000130
2057845	1271285
2134073	1000130
1174508	1000130
6724910	1007603
1006018	1008663
1158318	1051674
1286983	1000183
6726315	1011982
1076714	1014205
5669	1000260
6774820	1014421
1257973	1014421
6701515	1017893
1238673	1000322
1312295	1000724
6816609	1036277
7011017	7034181
10284937	1250079
6940925	6983177
1191230	1005313
1130192	1126021
1256979	1160601
1007065	1233196
6869619	1233770
877	1000724
1344750	1000881
9921439	1004028
10026910	1233770
10207926	831
6816717	1233770
6749524	1233770
9933944	1233770
1263214	1000881
1270405	1000881
1330794	1000881
2013103	1000881
10316646	10316280
10041743	1233770
6733560	2113324
9923828	1001383
1119240	1000881
1150825	1000881
10044408	1233770
10104044	831
2107118	1001295
6902409	1233770
10099825	1233770
10112450	1233770
1260208	1233781
6706629	1000881
2163030	1000881
1132547	1000881
6687806	1233781
6710070	1301078
6685488	2041516
9929173	1003328
6801849	1258184
6808753	1000881
6605062	1000881
6835497	1233781
2131635	1000881
6797534	1233781
1067675	1000881
2027712	1233781
9952467	1176336
2166889	1233781
1316314	1000881
2104543	6702252
2011638	6702252
1164550	1233781
2102126	1000881
1314213	1000881
1342237	1000881
1317648	1000881
6604336	1000881
1117379	1233781
6948572	1233781
10311207	10188444
6860995	1233781
10150015	6802428
2117545	6654774
10011976	10156505
2072905	1349423
1155312	1247965
6998956	2011821
1294782	1000881
10096588	1012957
1205082	1000881
1172453	2075438
1215027	1000881
6696584	1000881
6705584	1000881
6706626	1000881
6706627	1000881
6706631	1000881
6706632	1000881
6706633	1000881
	2011821
7023776	2011821
6706635	1000881
10048635	1063056
6711643	1000881
6711659	1000881
6623938	1000881
1293881	1000881
2004338	1000881
2064788	1000881
1002230	1000881
1285820	1000881
1303292	1000881
6604670	1000881
7005077	6902376
1284537	1000881
1003706	1000881
2037454	1000881
9935150	2075438
6918101	2075438
2170401	1007187
6622617	1000881
6766519	1000881
9957904	1018746
6762231	1000881
6762241	1000881
6764501	1000881
6766507	1000881
6762220	1000881
6748093	1000881
6788591	1000881
1270029	1000881
2009870	1000881
1235279	1000881
1294779	1000881
1294786	1000881
2147117	1000881
2151602	1000881
6706634	1000881
6844715	1000881
6706630	1000881
2054260	1000881
1306990	1000881
2072836	1000881
6803817	1000881
2163679	1000881
1279073	1000881
1180322	1000881
6658009	1000881
6733412	1000881
1300715	1000881
1187127	1000881
2167105	1000881
6802407	1000881
6835976	1000881
2031976	1000881
1301361	1000881
6804695	1000881
1287784	1000881
1287790	1000881
6827011	1000881
1279372	1000881
6716910	1000881
6710334	1000881
6839113	1000881
6840547	1000881
6729377	1000881
1184070	1000881
6685777	1000881
6686349	1000881
6752342	1000881
1000194	1030216
6958414	6914803
6791991	6621504
10157846	1310040
	1281469
10033132	1000710
	6621504
	1349423
2157919	5810
1289109	5810
1342673	1000724
6737202	1000881
1249999	1000881
1182811	1000881
6660467	1000881
6759912	1000881
2177273	1000881
6616144	1000881
6616132	1000881
2081739	1000881
2053458	1000881
6610087	1000881
1263266	1000881
6616657	1000881
6660481	1000881
6911268	6686086
	6686086
6631980	1000881
6636349	1000881
1341081	1000881
6758038	1000881
1341829	1000881
2004129	1000881
6758025	1000881
1256045	1000881
1253887	1000881
2093252	1000881
6616134	1000881
6990982	1000881
6900916	1000881
6715274	1000881
6693345	1000881
6984064	1000881
6821618	6738682
6909815	1000881
2070312	1000881
9986723	1000881
7002213	1000881
7002224	1000881
9991782	1671
7002243	1000881
7002254	1000881
7002260	1000881
9925501	1000881
	6738682
6659765	1339242
1257720	1260761
10043506	6788742
	1339242
9963862	1000881
9914941	1000881
9977010	1000881
1170764	1000881
6887005	1000881
1263051	1000881
1317098	1000881
6663802	6728332
	6728332
10377763	1012342
10378450	1012342
1245190	1233107
10316685	10316280
1303159	1000881
1289383	1000881
1260490	1000881
6810877	1000881
1325888	1000881
6754359	6728332
10251505	1044504
2090995	137
2049082	1000881
1317117	1000881
2001334	1014421
2041068	1014421
2027388	1014421
6622722	1017285
6651257	1017285
6651274	1017285
6651351	1017285
2070346	1025306
2070368	1025306
10088675	1051729
9937496	1239458
9937390	1013167
9929618	1274
10367378	1000416
7006128	10156505
6987302	2104671
10127235	1236708
10226007	1266483
6726033	1037434
7027095	6632844
6606819	1671
9968956	2136829
10084010	1246524
	1246524
9965817	1236933
6953121	6795792
1020873	10038262
1125177	1005820
1124488	1005820
1134197	1005820
1288766	1005820
2054864	2173459
6798564	1304731
2137437	1186387
1189328	1010124
1168246	2037751
10142758	1069210
10316717	10316280
6649906	1000009
6692311	1000009
6775098	1000009
1220691	1000052
1057946	1018768
2157151	1025306
6834006	1025306
2088535	1025306
2070118	1025306
2070256	1025306
2070265	1025306
2070282	1025306
2070297	1025306
2070315	1025306
2070330	1025306
6831456	1025306
6648848	1025306
6720112	1025306
6720123	1025306
6720130	1025306
6720138	1025306
1228004	1000139
1160437	1000260
6720145	1025306
6720153	1025306
6948705	1233781
9993341	1233781
9967846	1233781
9927815	1233781
9993321	1233781
9993340	1233781
9950929	1233781
10018484	1233781
10018578	1233781
10040719	1233781
6835982	1233782
6612108	1233782
1341010	1000881
1289346	1000881
1271118	1000881
1260371	1233782
6891706	1000881
1093025	1000881
1261315	1000881
2162694	1000881
1085956	1000881
1284015	1000881
2030166	1000881
2072689	1000881
2155482	1233782
2155477	1233782
2155470	1233782
1230782	1000885
6826291	1000889
6780266	1000889
6763253	1000889
6826274	1000889
6826809	1000889
6828309	1000889
2155462	1233782
6689676	1000889
1152800	1000889
2010187	1000889
10043908	1008023
1233783	1233782
6781794	1000889
6725055	1000889
6756663	1000889
1190082	1000889
1162522	1000889
1159741	1000889
6777500	1000889
1215582	1000889
6895295	1233782
2125288	2121916
1011498	1000454
6655954	1000597
1033122	1000889
1215860	1000889
1033533	1000889
1280572	1000889
6755486	6716961
10054283	1018746
10054316	1018746
10054294	1018746
1205680	6633145
1332528	1000889
2050003	1320143
1332496	1000889
10054377	1018746
10054334	1018746
1336407	1000889
7015076	930
6607678	1351791
1020734	1247272
6690357	4100
1336355	1000889
1260597	2078928
2001411	6633145
1060878	1009193
1336337	1000889
1336326	1000889
1279274	1000889
2037407	1000889
1048431	1000889
2075300	1000889
2075370	1000889
2145304	1000889
1237282	1000889
2079952	1000889
2083563	1000889
2103743	1000889
6734756	1000889
2138747	1000889
1311583	1000889
1073630	1018272
1279566	1000889
6720117	1025306
6763827	1000889
1196913	1025306
6842277	1034019
9985904	1000892
1337085	1000894
1003800	1000894
2104436	1000894
1230513	1000896
6780502	2075438
1337245	1038059
6638764	1233317
1043963	2075438
1172626	1000897
2140106	1000897
6993697	1233782
6993487	1233782
9943680	1233782
6765374	1000897
1083751	1000897
10002265	1000897
1042350	1000897
6737666	1000897
7036932	1000897
9967381	1000897
6749300	1000898
2078326	1000899
1143733	1000899
1162891	1000899
6628307	1000899
6882031	1000899
6882196	1000899
6638905	1000899
1106836	1000899
1143742	1000899
1161522	1000899
1016542	1000899
1041173	1000899
1303567	1000899
6737467	1000899
1143698	1000899
2117757	1000899
1303546	1000899
1131952	1000899
6646387	1000899
1151414	1000899
1081492	1000899
1061419	1000899
1050693	1000899
	2078928
1157423	1000899
6629565	1233921
1025282	1233929
2079068	1000899
2079321	1000899
7015096	1233930
1187841	1233930
2165327	1233930
1143704	1000899
1143712	1000899
1143752	1000899
1002701	1001048
6993611	1046450
6679058	1009786
6844774	1011815
1023076	1011815
1107120	1290904
1289133	1013332
6826993	5810
1308868	1014421
1048900	1290904
6610253	1014850
6855000	1014931
1084686	1290904
1297968	1290904
1084608	5810
1202412	2139439
6747016	2163796
2141519	1018768
6755160	6811403
2140376	1001129
10235656	1003988
6893480	1003988
10109769	1311946
1157452	1029405
1048721	1029405
1037297	1029405
2023506	1095312
1098622	1152701
2123775	1259455
1107214	5810
1027135	1671
1084617	5810
1084599	5810
2122397	5810
1079411	1000009
2015066	1236348
6675848	1237790
1258331	1239865
6785895	1312967
1033604	1247801
1213306	1000009
6780951	1000009
1045252	1000009
6686818	1000009
6653649	1000009
1300916	1131858
6816357	2075438
6688562	1000009
6701721	1000009
6634437	1255050
6697178	1256375
6742483	1256375
2032313	2075438
6776625	1224964
	2163796
2032312	2075438
	1224964
1132409	1235111
1132400	1235111
1335557	2136820
6781674	1000009
6760146	1000009
6775082	1000009
6780181	1000009
9941325	6683418
6664204	1256375
6739431	1256375
6656521	1256375
1143738	1000899
1143726	1000899
1143721	1000899
1143723	1000899
1303561	1000899
1081498	1000899
1081478	1000899
2046135	1256375
2045101	1256375
2040219	1256375
2035465	1256375
1018777	1256375
2107826	1256375
6855597	1256375
1296875	1256375
6809009	1256375
1076066	1256375
1110952	1256375
2071818	1256375
1076070	1256375
2039609	1256375
1050280	1004341
2519	1127168
1313748	1127168
10054392	1018746
2043447	1256375
2045090	1256375
2045115	1256375
2059766	1256375
10155360	1000052
1126797	1014520
1029053	1026854
1117501	5360
1247618	1811
6770988	2075438
7009258	2162215
6627439	833
	1091070
10372144	4209
1003219	1033759
1344421	1038467
6878017	1054286
6758244	1069118
1035481	1091070
1324257	1129446
10316747	10316280
10037753	1097172
10351889	4209
1155300	1155294
2016682	1164286
1341828	1190188
10191850	1001523
1007600	1236823
2066185	1236823
10332180	4209
6677575	1236823
6762980	1236823
6829371	5657
1126034	1236823
1034678	1237925
108	1239457
2129023	1246667
2068501	1246667
1009787	1246709
1039798	1246709
1046463	1246719
6904290	1246719
10292406	1310896
2167786	1311946
1260123	1000009
1009686	1246731
6770486	1000009
2068162	1000009
6779549	1000009
6775091	1000009
6792125	1000009
2073445	1000009
2053763	1000009
1079424	1000009
10165021	1235094
6857613	1246740
2124598	1246740
1079394	1000009
2053778	1000009
1079355	1000009
1260091	1000009
6838992	1000009
1079360	1000009
1079373	1000009
6898968	1246740
2092001	1246740
6838527	1246740
1299232	1246740
1043728	1246740
1011647	1246836
6725764	1246836
6690729	1246855
1344876	1000009
6781894	1000009
1110254	1000009
6748829	1246855
6833269	1246855
10179429	1235094
6891424	1246855
6701611	1246855
1196644	1000009
6635630	1246855
1040854	1246871
6784072	1246871
1153630	1246910
10142598	1981
1012805	1246916
1334657	1246916
2063756	1247023
10142606	1008512
1323775	1247068
1031016	1247068
1032464	1247074
2143865	1276553
6682925	1247079
1027615	1247118
1009838	1247118
2144580	1247118
9977851	6877925
1293413	1247118
1287185	1247118
6651514	1247118
6829593	1044794
1045843	1009942
1060085	1009942
1059817	1009942
1297403	1309813
1070845	1009942
1051924	1009942
1058656	1009942
1047789	1009942
1047809	1009942
1047817	1009942
2053790	1000009
2057685	1000009
6770494	1000009
408	1309813
1079434	1000009
1329583	2139439
6629595	6692069
1117440	5360
2050526	1296185
9945410	1039583
6637333	2112982
2118517	2121916
6844874	910
10102921	2059479
6916419	6849520
1079404	1000009
9937501	1002503
10148826	2010443
1047867	1009942
10322253	10316280
10375994	1001452
1290273	1024887
1260085	1000009
6609357	1009989
1193276	1010458
2042167	1010458
1193380	1010458
2122972	1010458
2034361	1010458
1136399	1010458
1013519	1011038
6629556	1011818
6764419	1014282
7002245	1014520
1184856	1014826
10249535	1001529
2027006	1022669
1130914	1000881
10165568	1000260
1010361	1056729
1260102	1000009
1260105	1000009
1260108	1000009
1260120	1000009
10053542	1000597
	6683418
10085650	6815836
10201429	1235094
10179459	1235094
10395684	1316433
10450698	54
6902768	1350766
1306634	179
2159214	1080052
9928659	1000982
1182453	1031335
1100627	1033571
6619920	1045490
6641446	1052019
10217934	705
6830395	1000009
2082323	1000010
6853099	1103075
2032849	1108264
1245934	1231154
1196178	1233254
10240316	5705
10285152	1000113
7036590	1399
2006428	1399
6761089	1399
9926105	1399
6735997	1399
9958987	1399
6871395	1399
6742984	1399
9915734	1399
9993620	1399
10115405	1399
1167799	1399
10035218	1399
10062298	1399
1086889	10208159
1186166	1399
10246638	1399
1230719	1399
2103070	1256375
2145780	1182
2110324	1256375
6926940	1260607
1079378	1000009
1079385	1000009
1079390	1000009
6807199	1000009
1234840	1000042
1055127	1000123
6839929	1000123
10032875	705
6842079	1000123
1135099	1000123
2087349	1000123
10032848	705
1136363	1000157
1219740	1009806
1270202	1010241
1101088	1010241
1015629	1016551
1067422	1016551
2015416	1020385
6720239	1020385
1117459	5360
2087424	1000123
6734639	1020385
6641451	1092831
1191056	1092831
1191061	1092831
6737590	1233254
6705306	1233254
1279577	1246742
1115463	1246742
2092076	1233254
7001867	1233930
6927702	1233930
1144069	1233930
6886091	1233930
9908306	1233930
1015851	1233931
6841247	1233932
6655374	1233932
2082998	1233932
2063661	1233933
1007669	1233933
10346261	1004421
9984390	1004421
6796860	1004421
10301662	1235094
10336881	1235094
10372196	1028843
10038814	1007700
2172698	1246742
10156374	1336455
1103080	1246742
1102505	1246742
1320485	1233936
1319626	1233936
6793274	1233936
1008029	1233937
6708116	1233937
6668633	1246742
6959657	2121916
10190700	1244869
6948266	1001463
9908131	1013056
10275696	1013056
2159113	1233937
2134242	1000123
1112749	1000123
1147630	1000123
1306581	1000123
1003453	1000123
1347119	1000230
2093851	857
2126469	1233937
2090807	1233937
2102741	1233937
1286869	1000230
1063071	1000230
1255910	1000251
2118902	1233937
2093884	1233937
1312730	1000254
2125924	1233937
2091745	1233937
2128398	1233937
6767927	1233941
6757504	1233941
6832006	1233941
2048601	1233941
6764387	1233941
1310882	1000254
1310879	1000254
6828609	1233941
1127742	1233941
6656663	4207
1233098	1005081
6845772	1336455
2027343	1233941
1235627	1233941
1328418	1233943
1267493	1233944
1251547	1233945
1312274	1233945
1008520	1233945
1004368	1233945
1256098	1345927
2013089	5734
6672859	1011817
6686250	1011817
1129256	1029560
2281568	1076026
1170915	1103075
6866038	1233945
1047318	1233945
1107084	1233945
6785296	1233681
2053739	1000009
9984257	4
6680227	1233945
2053749	1000009
6639571	1233945
6775072	1000009
1282565	1000009
1060629	1000009
2136405	1000009
1260090	1000009
2281390	1233945
2153863	1233945
6751454	1233946
2039513	1233948
1011067	1233948
6612769	1233948
6647896	1233948
2060293	1233948
2161487	1233948
6952816	1233948
1234301	1233951
6655887	1233952
1203785	1233952
1008702	1233960
1175429	13
10004737	13
1004049	1233960
1012601	1233977
1234297	1233977
1020543	1233977
1244992	1233977
1105921	1233977
1260115	1000009
1235069	1233977
6606856	1233977
1239492	1233977
6856364	1233977
6768934	1233977
6783244	1233989
6831485	1233989
1323503	1233989
1196991	1233989
1007718	1234018
1020069	1234027
6626301	1234027
1002868	1234065
1321994	1234065
6765865	1234065
6622942	1234065
2129103	1234116
595	1234116
1315217	1234116
2028002	1234116
1243862	1234116
1138830	1234116
2158867	1234116
2144214	1234116
6796781	1234116
6671618	1234116
1261084	1234116
1160216	1234116
6889186	1234116
1013275	1234116
1019077	1234122
6633112	1234153
2109242	1234153
6874178	1234153
1008022	1234193
1252919	1234193
1058934	1234193
6709070	1234193
1331604	1234193
1234502	1234193
1308144	1234193
1239807	1234193
1125601	1234194
1008064	1234200
2147045	1234206
6642661	1234210
1305571	1234211
1081413	1234211
1016743	1234213
1329367	1234213
1332757	1234215
1166874	1234215
1247603	1234248
6876035	13
2074213	1234248
1130926	1234248
6865492	13
6801076	13
6745780	1059801
6814135	1295881
6752821	1009036
6859520	1011083
6859507	1011083
6859622	1011083
6859569	1011083
6859558	1011083
6859542	1011083
1282640	1000009
6859532	1011083
1303017	1014887
6772353	1014887
2044558	1014887
6637254	1014887
6982953	6654774
1042398	1015798
2055489	1024940
1108439	1029357
1279971	1029405
1089405	1054901
6813785	2120006
1349965	1119921
10284443	1001523
6659468	1238013
1329656	6621492
6796815	1001646
1079415	1000009
1153257	5360
1344618	1000009
2123422	1256375
6809707	13
6775606	13
2112535	17
1299163	1000009
2161178	1256375
1214522	1256375
1037772	1256375
2039655	1256375
2102034	1000009
1260096	1000009
2050831	1256375
2050845	1256375
1317383	1256375
1315926	1256375
2096101	1256375
2108051	1256375
2114749	1256375
6856955	1256375
1201229	1256375
2121981	1256375
1334451	1256375
1233680	1256375
2148682	1256375
2047203	1256375
1064803	53
9950202	74
10159843	82
10159844	82
10159845	82
1160160	313
10159846	82
10159848	82
10159850	82
10159851	82
2149238	1256375
2122063	1256375
10159853	82
10159849	82
2165348	1256375
2053704	1000009
2053720	1000009
1245828	1256375
1247996	1256375
10159852	82
10159819	82
2053616	1000009
1338760	1256375
2053626	1000009
2053657	1000009
2053681	1000009
2120864	1000009
1253026	1256375
1068209	1256375
6720589	1256375
1265828	1256375
6815761	1256375
6714820	1256375
1020226	1000123
6689211	1000123
1158225	1000899
1177228	1256375
6721791	1256375
6863050	1256375
10274641	4241
6739710	1011918
1018630	1043600
1067759	1095312
1117499	5360
10163145	82
1238754	1095312
1085227	1234248
1346175	1234248
2028913	1000009
2067822	1000009
2086946	1234248
2156130	1234248
10163146	82
6775001	1234248
1238842	1234259
1026648	1234259
10163147	82
	1095312
10163148	82
6903847	1234276
1255729	1234278
1009359	1234278
1270392	1234278
1237955	1234278
6836157	1000123
1302233	1234278
6605647	1234278
10163213	82
2005317	1234278
2042400	1000123
1006627	1234278
5801	1234278
6814933	1234278
1006882	1234278
1035158	1234278
6617725	1234278
1303694	1234278
1234658	1234278
1325931	1234278
6796598	1234278
1148396	1000123
1215683	1000123
1296721	1000123
1296660	1000123
1296508	1000123
6757603	1234278
2005332	1234278
1033852	1234278
6733803	1234278
6882958	1234278
6866306	1234278
6877709	1234278
2170727	1000123
6833431	1234278
6733788	1234278
2005283	1234278
6796352	1234278
6806506	1234278
1286287	1234278
2005338	1234278
2005348	1234278
6832552	1234278
6753092	1234278
6665763	1234278
6648458	1234278
6768180	1234278
6683420	1234278
1144744	1234278
2159752	1234278
2137032	1234278
2005328	1234278
6821767	1234278
6857765	1234278
6803280	1234278
2005356	1234278
2170870	1234278
1187582	1234278
1157084	1234278
2150992	1234278
2132563	1234278
6712316	1234278
1196236	1234278
1056477	1234278
7030050	1234278
9954813	1234278
6944890	1234278
6919685	1234278
9920607	1234278
2029937	1244705
1040266	1000028
1053310	1000028
1075336	2157918
1149780	1000028
10274965	1000138
6745380	1000028
2154627	2157918
1187390	1011918
1117494	5360
2070598	1011918
6765163	1011918
10163140	82
10163238	82
10163268	82
10163284	82
6833721	1015752
10163303	82
1026842	1020742
1107195	1000193
6750765	1020742
1000942	1000210
10163332	82
1000771	1000305
1046213	1022178
1001810	1000333
10163341	82
1031538	1000569
1131946	1000569
10163362	82
6686441	1025172
2000714	1044224
1032954	1054973
2113016	1000646
6610707	1057034
6761839	1088562
1166460	238
1177889	238
9910699	705
1004825	1113792
9985642	1234278
9938925	1234278
1166435	238
9968545	1234278
1322071	238
1326766	1000646
2006919	1000646
7030689	1234278
10024161	1234278
1253509	1234321
10044988	705
6787031	1000646
6787052	1000646
1010990	1000854
1016367	1000854
1182781	1000854
1192548	1000899
1232786	1000899
10033167	238
1093678	1234321
1096336	1000899
1076973	1000899
1166768	1234321
1076887	1000899
10003361	1234321
6844748	1234324
1036727	1234324
6828417	1234324
6735143	1000899
6706022	1000899
10130138	10130352
6881818	1000899
1344530	1000899
1303555	1000899
6780732	1234324
1192462	1234324
1301772	1000899
1081491	1000899
6699602	1234324
10025507	238
10082840	6941354
1111767	1000899
9936000	1000899
10048405	1000899
2159701	1000906
6957323	238
1085833	1000906
1118991	1000906
1135343	1000906
6967747	1000906
6606016	238
6698998	1000906
1067518	1000906
1285837	1234324
2111592	238
1059871	297
2162322	1234324
2009827	1000906
6739717	1000906
6896529	1234324
1034930	1000906
7011304	1234324
1039039	1000009
10172095	1235385
10044724	705
1180834	1302114
1000475	1000056
1158760	1307741
10003098	2040991
1861	1008798
1239857	1000062
6604774	1010702
6770580	1292647
1003887	1000487
1003861	1000487
6703176	1011475
1012748	1000508
4586	1014225
1000529	1015982
1135791	1017476
1004603	1024208
10210008	4154
6613860	1025718
2165948	1292647
1104366	1026084
1284654	1307650
1035963	1026191
9976652	6791109
2029	1026191
1031032	1308342
1254391	1026191
1093293	1032220
6651886	2003252
1126661	1032220
6831223	6621246
6711074	1000569
1015172	1000569
1072089	1032220
1094446	1054286
1224563	5360
6704848	1055663
6703941	1000569
1015669	1000653
2021471	1059696
1234322	1000653
6972651	300
7004753	300
1008719	1000854
6998039	300
2026534	1245218
1007394	1000854
1062342	1070177
6681159	1070177
1014168	1000854
1128078	1000854
1128112	1000854
10056781	300
1070032	1070177
10137488	300
1068947	1070177
10137478	300
10137465	300
9946995	300
1316382	223
1015535	1233189
1009355	1233979
1340	1000854
6968605	300
10044530	300
10135496	300
2080455	1007415
1260716	1238051
1014730	1239120
10136607	300
10071056	300
6918985	300
1128076	1000906
1281346	1247118
10116972	300
9973831	300
6659074	1247118
6749597	300
10027018	300
1203851	1000906
6910831	1247118
9956805	300
6819912	1000906
2173007	1000906
2043160	1247118
6648763	1247118
1254260	1247118
1251859	1247118
6974226	1247118
6832507	1247118
2122781	1000906
1018206	1000925
6779363	300
1023235	1247118
2118948	1247118
2127541	1198978
1085230	1001819
1320325	3121
6763903	1000925
1182272	1004305
2057716	1247118
2131038	1270639
1089858	1301145
1054531	1340281
1000825	1305866
2160662	1240103
1246111	1008798
1112931	1995
10044612	705
1002026	1010216
1007495	1012961
6813466	5810
1029353	1307484
6651086	1312959
9937059	1240103
1009940	1000322
1118140	1312959
1292127	1001413
1031268	1312959
1008168	1000322
1268753	1312959
6713288	1312959
1084651	1343034
1031226	1343034
1093315	2071365
1076945	1000495
9942872	1014520
1178174	6646998
1132846	1000569
1030880	6646998
6703417	6714280
6757462	6714280
2087804	6793385
